id,book_id,author,title,average_rating,ratings_count,primary_genre,secondary_genre,tertiary_genre
2699,11096647,Jessica Park,"Flat-Out Love (Flat-Out Love, #1)",4.01,47644,Romance,Young Adult,New Adult
2700,17905709,Richard Flanagan,The Narrow Road to the Deep North,4,25197,Fiction,Historical,Historical Fiction
2701,26582,A.N. Roquelaure,"The Claiming of Sleeping Beauty (Sleeping Beauty, #1)",3.28,38387,Adult Fiction,Erotica,Fantasy
2702,6114607,Jennifer Worth,"The Midwife: A Memoir of Birth, Joy, and Hard Times",4.17,19176,Nonfiction,Autobiography,Memoir
2703,10882,Hunter S. Thompson,Hell's Angels: A Strange and Terrible Saga,4,27819,Nonfiction,History,Writing
2704,9758764,Jennifer Weiner,Then Came You,3.69,36469,Womens Fiction,Chick Lit,Fiction
2705,395922,L.J. Smith,"The Awakening (The Vampire Diaries, #1)",3.41,44222,Fantasy,Romance,Fantasy
2706,73070,Susan Elizabeth Phillips,"It Had to Be You (Chicago Stars, #1)",4.04,45961,Romance,Romance,Contemporary Romance
2707,13707738,Michael   Lewis,Boomerang: Travels in the New Third World,3.87,15616,Nonfiction,Economics,Business
2708,7227174,Jennifer Weiner,Fly Away Home,3.66,37026,Womens Fiction,Chick Lit,Fiction
2709,14662,Stendhal,The Red and the Black,3.87,33346,Classics,Fiction,Cultural
2710,16183,Philippa Gregory,"The Virgin's Lover (The Plantagenet and Tudor Novels, #13)",3.69,40065,Historical,Historical Fiction,Fiction
2711,332775,Catherine Fisher,"Incarceron (Incarceron, #1)",3.64,43524,Fantasy,Young Adult,Science Fiction
2712,10800916,C.C. Hunter,"Awake at Dawn (Shadow Falls, #2)",4.29,46269,Young Adult,Fantasy,Fantasy
2713,452157,Bev Vincent,The Road to the Dark Tower: Exploring Stephen King's Magnum Opus,4.29,32163,Fantasy,Horror,Reference
2714,9462795,Josephine Angelini,"Starcrossed (Starcrossed, #1)",4.08,49448,Fantasy,Young Adult,Fantasy
2715,7739934,Alyson Noel,"Night Star (The Immortals, #5)",3.82,43998,Young Adult,Fantasy,Fantasy
2716,67238,N.H. Kleinbaum,Dead Poets Society,4.21,33645,Classics,Fiction,Young Adult
2717,23745132,Emily Bleeker,Wreckage,3.66,25533,Fiction,Mystery,Romance
2718,63720,Terry Pratchett,"The Fifth Elephant (Discworld, #24; City Watch, #5)",4.24,40138,Fantasy,Fiction,Humor
2719,1524173,John Flanagan,"The Sorcerer in the North (Ranger's Apprentice, #5)",4.25,39795,Fantasy,Young Adult,Adventure
2720,639864,Paramahansa Yogananda,Autobiography of a Yogi,4.22,26713,Spirituality,Biography,Nonfiction
2721,9595650,Kevin Hearne,"Hexed (The Iron Druid Chronicles, #2)",4.22,39926,Young Adult,Fantasy,Fantasy
2722,1325218,Alvin Schwartz,"Scary Stories to Tell in the Dark (Scary Stories, #1)",4.05,38879,Horror,Short Stories,Fiction
2723,26109394,Harlan Coben,Fool Me Once,3.9,30788,Mystery,Thriller,Fiction
2724,27323,John Hersey,Hiroshima,3.94,41338,History,Nonfiction,Classics
2725,6316171,Jennifer Brown,Hate List,4.03,39677,Young Adult,Contemporary,Fiction
2726,15283043,Kasie West,The Distance Between Us,3.95,44366,Young Adult,Romance,Contemporary
2727,3873,Karen Armstrong,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",3.85,32506,Religion,History,Nonfiction
2728,16131032,James S.A. Corey,"Abaddon's Gate (The Expanse, #3)",4.18,27860,Science Fiction,Fiction,Space
2729,5932,Pablo Neruda,Twenty Love Poems and a Song of Despair,4.33,31606,Poetry,Classics,Romance
2730,382549,Tom Clancy,"The Cardinal of the Kremlin (Jack Ryan Universe, #5)",4.01,37672,Fiction,Thriller,Spy Thriller
2731,1062516,David Shannon,"No, David!",4.11,36963,Childrens,Picture Books,Childrens
2732,18414,Thomas More,Utopia,3.5,36680,Classics,Philosophy,Fiction
2733,1099301,Pseudonymous Bosch,"The Name of This Book Is Secret (Secret, #1)",4.04,39440,Mystery,Fantasy,Childrens
2734,18053060,Danielle  Paige,"Dorothy Must Die (Dorothy Must Die, #1)",3.84,44785,Fantasy,Young Adult,Retellings
2735,16429,Dean Koontz,The Husband,3.8,36233,Historical,Historical Fiction,Fiction
2736,7048800,Aimee Bender,The Particular Sadness of Lemon Cake,3.19,42885,Fiction,Magical Realism,Fantasy
2737,6588,James Patterson,"The Big Bad Wolf  (Alex Cross, #9)",3.97,37060,Mystery,Fiction,Thriller
2738,533465,Dai Sijie,Balzac and the Little Chinese Seamstress,3.63,39927,Fiction,Historical,Historical Fiction
2739,18813642,Roxane Gay,Bad Feminist,3.91,41012,Nonfiction,Feminism,Writing
2740,226709,V.C. Andrews,"Petals on the Wind (Dollanganger, #2)",3.82,40354,Fiction,Horror,Young Adult
2741,6690,Roald Dahl,Danny the Champion of the World,4.07,39802,Childrens,Fiction,Classics
2742,9160695,Amy Chua,Battle Hymn of the Tiger Mother,3.61,34710,Nonfiction,Parenting,Autobiography
2743,19351043,Noelle Stevenson,Nimona,4.2,44825,Sequential Art,Graphic Novels,Fantasy
2744,1192,Giada De Laurentiis,Everyday Italian: 125 Simple and Delicious Recipes,3.97,32751,Food and Drink,Cookbooks,Food and Drink
2745,6537,Patricia Cornwell,"From Potter's Field (Kay Scarpetta, #6)",4.02,41377,Mystery,Fiction,Mystery
2746,84736,James Patterson,"Mary, Mary (Alex Cross, #11)",3.93,36926,Classics,Fantasy,Childrens
2747,15055,Jeanette Winterson,Oranges Are Not the Only Fruit,3.75,35082,Fiction,LGBT,LGBT
2748,16139641,R.K. Lilley,"Grounded (Up in the Air, #3)",4.29,53089,Romance,Erotica,BDSM
2749,7977973,Ravinder Singh,I Too Had a Love Story,3.64,24307,Romance,Fiction,Love
2750,25051,Betty MacDonald,"Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #1)",4.16,44068,Childrens,Fiction,Fantasy
2751,58962,Michael Connelly,"Trunk Music (Harry Bosch, #5; Harry Bosch Universe, #6)",4.15,34702,Mystery,Fiction,Mystery
2752,18505796,Dan   Harris,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",3.93,33969,Nonfiction,Self Help,Psychology
2753,120230,Ina Garten,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,4.16,32611,Food and Drink,Cookbooks,Food and Drink
2754,32504,Michael Connelly,"Blood Work (Harry Bosch Universe, #8; Terry McCaleb #1)",4.11,34296,Mystery,Fiction,Mystery
2755,41821,Isaac Asimov,The Gods Themselves,4.08,35247,Science Fiction,Fiction,Science Fiction Fantasy
2756,6393047,Peter Lerangis,"The Viper's Nest (39 Clues, #7)",3.97,37663,Mystery,Adventure,Childrens
2757,7742,Sena Jeter Naslund,"Ahab's Wife, or The Star-Gazer",4.02,34603,Fiction,Historical,Historical Fiction
2758,13570,CLAMP,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 01",4.12,34661,Sequential Art,Manga,Fantasy
2759,8962,Darren Shan,"A Living Nightmare (Cirque Du Freak, #1)",4.07,38753,Fantasy,Horror,Young Adult
2760,297627,Alan Moore,"The League of Extraordinary Gentlemen, Vol. 1",3.93,40404,Sequential Art,Graphic Novels,Sequential Art
2761,169756,M.T. Anderson,Feed,3.54,42426,Horror,Horror,Zombies
2762,3819326,Nalini Singh,"Angels' Blood (Guild Hunter, #1)",4.12,53738,Fantasy,Paranormal,Romance
2763,752900,Euripides,Medea,3.83,40237,Classics,Plays,Drama
2764,6342491,Cinda Williams Chima,"The Demon King (Seven Realms, #1)",4.2,46756,Fantasy,Young Adult,Fantasy
2765,821056,Hannah Hurnard,Hinds' Feet on High Places,4.3,33398,Christian,Fiction,Christian Fiction
2766,38333,Charles Burns,Black Hole,3.83,33070,Young Adult,Contemporary,Romance
2767,19358975,Brian K. Vaughan,"Saga, Vol. 3 (Saga, #3)",4.56,47549,Sequential Art,Manga,Historical
2768,20263040,Lee Child,"Personal (Jack Reacher, #19)",3.9,19107,Self Help,Nonfiction,Business
2769,15994634,Therese Anne Fowler,Z: A Novel of Zelda Fitzgerald,3.82,27563,Historical,Historical Fiction,Fiction
2770,4979,Kurt Vonnegut Jr.,A Man Without a Country,4.07,29859,Nonfiction,Writing,Essays
2771,6780660,Catherine Ryan Hyde,When I Found You,3.92,16032,Fiction,Contemporary,Drama
2772,25893693,Martha Hall Kelly,Lilac Girls,4.31,42421,Historical,Historical Fiction,Fiction
2773,552894,James Patterson,"7th Heaven (Women's Murder Club, #7)",4.06,38503,Mystery,Fiction,Mystery
2774,23664710,Lee Child,"Make Me (Jack Reacher, #20)",3.95,20999,Nonfiction,Autobiography,Memoir
2775,18428067,Anthony Marra,A Constellation of Vital Phenomena,4.13,23374,Fiction,Historical,Historical Fiction
2776,13496738,Abbi Glines,"While It Lasts (Sea Breeze, #3)",4.24,49620,Romance,New Adult,Contemporary
2777,13414676,Will Schwalbe,The End of Your Life Book Club,3.81,35412,Nonfiction,Autobiography,Memoir
2778,1672727,Lauren Barnholdt,Two-Way Street,3.8,42028,Young Adult,Romance,Contemporary
2779,16001443,Raine Miller,"All In (The Blackstone Affair, #2)",4.11,48278,Fantasy,Science Fiction,Fiction
2780,1814843,John Flanagan,"The Siege of Macindaw (Ranger's Apprentice, #6)",4.33,37607,Fantasy,Young Adult,Adventure
2781,49221,C.S. Lewis,A Grief Observed,4.26,35913,Nonfiction,Christian,Religion
2782,22416,Warren Ellis,"Transmetropolitan, Vol. 1: Back on the Street (Transmetropolitan, #1)",4.23,30790,Sequential Art,Comics,Sequential Art
2783,13833,Tamora Pierce,"Emperor Mage (Immortals, #3)",4.3,44115,Fantasy,Young Adult,Fiction
2784,8099187,George W. Bush,Decision Points,3.77,28943,Biography,Nonfiction,Politics
2785,6387565,James Patterson,"Witch & Wizard (Witch & Wizard, #1)",3.57,28291,Fantasy,Young Adult,Fantasy
2786,386286,Jean Craighead George,"Julie of the Wolves (Julie of the Wolves, #1)",3.79,46442,Young Adult,Fiction,Childrens
2787,37743,Judy Blume,Forever . . .,3.63,42164,Young Adult,Romance,Contemporary
2788,22609391,David McCullough,The Wright Brothers,4.16,35786,History,Biography,Nonfiction
2789,31231,Robert Ludlum,The Matarese Circle (Matarese #1),4.03,32016,Fiction,Thriller,Mystery
2790,3147367,Jon Meacham,American Lion: Andrew Jackson in the White House,3.76,32564,History,Biography,Nonfiction
2791,15842230,David Baldacci,"The Forgotten (John Puller, #2)",4.07,27953,Fiction,Historical,Historical Fiction
2792,16065004,Brandon Sanderson,"Shadows of Self (Mistborn, #5)",4.3,32170,Fantasy,Fiction,Science Fiction
2793,17262155,Helen Fielding,"Mad About the Boy (Bridget Jones, #3)",3.32,30713,Womens Fiction,Chick Lit,Fiction
2794,30633,C.S. Lewis,The Four Loves,4.16,29684,Christian,Nonfiction,Religion
2795,32822135,Mia Sheridan,Archer's Voice,4.45,53131,Romance,New Adult,Contemporary
2796,11010251,Alyson Richman,The Lost Wife,4.2,33427,Historical,Historical Fiction,Fiction
2797,10505,Umberto Eco,History of Beauty,3.77,33893,Art,Nonfiction,History
2798,18765,Robert Graves,"I, Claudius (Claudius, #1)",4.27,38484,Historical,Historical Fiction,Fiction
2799,13326831,Joelle Charbonneau,"The Testing (The Testing, #1)",4.05,38142,Nonfiction,Psychology,Science
2800,17908462,Janet Evanovich,"Takedown Twenty (Stephanie Plum, #20)",3.75,36002,Mystery,Fiction,Humor
2801,13628209,Kirsty Moseley,The Boy Who Sneaks in My Bedroom Window,3.95,50929,Romance,Young Adult,Contemporary
2802,13829,Tamora Pierce,"Terrier (Beka Cooper, #1)",4.16,48028,Fantasy,Young Adult,Fiction
2803,8788554,Darynda Jones,"First Grave on the Right (Charley Davidson, #1)",4.07,50689,Fantasy,Paranormal,Fantasy
2804,18039963,Amanda Lindhout,A House in the Sky,4.2,29369,Nonfiction,Autobiography,Memoir
2805,9615347,Vera Brosgol,Anya's Ghost,3.88,39477,Sequential Art,Graphic Novels,Young Adult
2806,9912,Bret Easton Ellis,The Rules of Attraction,3.71,29456,Fiction,Contemporary,Novels
2807,30262,Kim Harrison,"The Good, the Bad, and the Undead (The Hollows, #2)",4.26,49321,Fantasy,Urban Fantasy,Fantasy
2808,66693,R.A. Salvatore,"The Crystal Shard (Forgotten Realms: Icewind Dale, #1; Legend of Drizzt, #4)",4.13,32300,Fantasy,Dungeons and Dragons,Forgotten Realms
2809,25622780,Jean Rhys,Wide Sargasso Sea,3.56,21053,Fiction,Classics,Historical
2810,16286,John Fowles,The Magus,4.04,32914,Fiction,Classics,Fantasy
2811,189811,David Eddings,"King of the Murgos (The Malloreon, #2)",4.1,40098,Fantasy,Fiction,Fantasy
2812,402014,Louise Rennison,"On the Bright Side, I'm Now the Girlfriend of a Sex God (Confessions of Georgia Nicolson, #2)",3.96,39114,Young Adult,Fiction,Humor
2813,20821614,Caroline Kepnes,"You (You, #1)",3.83,36383,Romance,Fiction,Contemporary
2814,13618440,Laini Taylor,"Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)",4.23,47315,Fantasy,Young Adult,Romance
2815,1205297,John Grisham,Playing for Pizza,3.41,34577,Fiction,Sports,Sports
2816,9284655,Colleen Houck,"Tiger's Curse (The Tiger Saga, #1)",4.07,46077,Fantasy,Young Adult,Romance
2817,105,Frank Herbert,Chapterhouse: Dune (Dune Chronicles #6),3.89,34822,Science Fiction,Fiction,Fantasy
2818,20821284,Jacqueline Woodson,Brown Girl Dreaming,4.11,33779,Poetry,Autobiography,Memoir
2819,7094569,Mira Grant,"Feed (Newsflesh Trilogy, #1)",3.86,38956,Horror,Horror,Zombies
2820,3476,Gwyn Hyman Rubio,Icy Sparks,3.68,34128,Fiction,Historical,Historical Fiction
2821,77394,L.M. Montgomery,"Anne's House of Dreams (Anne of Green Gables, #5)",4.12,57062,Classics,Fiction,Young Adult
2822,75024,Steve Berry,"The Templar Legacy (Cotton Malone, #1)",3.81,35804,Fiction,Thriller,Mystery
2823,89165,Sue Grafton,"J is for Judgment (Kinsey Millhone, #10)",4.01,39214,Mystery,Fiction,Mystery
2824,4836308,Katherine Howe,The Physick Book of Deliverance Dane,3.7,41284,Historical,Historical Fiction,Fiction
2825,55401,Steven Erikson,"Deadhouse Gates (The Malazan Book of the Fallen, #2)",4.25,34042,Fantasy,Fantasy,Epic Fantasy
2826,17983690,Kylie Scott,"Lick (Stage Dive, #1)",4.15,54585,Romance,New Adult,Contemporary
2827,78982,Jeffrey Archer,"Not a Penny More, Not a Penny Less",4,28853,Fiction,Thriller,Mystery
2828,2315892,Joe Abercrombie,Best Served Cold,4.16,36268,Fantasy,Fiction,Fantasy
2829,18635113,Emma Healey,Elizabeth Is Missing,3.7,26931,Fiction,Mystery,Contemporary
2830,154424,Vince Flynn,"Consent to Kill (Mitch Rapp, #8)",4.36,30675,Fiction,Thriller,Action
2831,8171378,Isabel Wilkerson,The Warmth of Other Suns: The Epic Story of America's Great Migration,4.31,31308,History,Nonfiction,Race
2832,20706317,Claire North,The First Fifteen Lives of Harry August,4.04,22327,Science Fiction,Fiction,Fantasy
2833,13623012,Carlos Ruiz Zafón,"The Prisoner of Heaven (The Cemetery of Forgotten Books, #3)",3.96,27987,Fiction,Historical,Historical Fiction
2834,11366,Barbara W. Tuchman,The Guns of August,4.18,35147,History,Nonfiction,War
2835,937249,Vince Flynn,"Separation of Power (Mitch Rapp, #5)",4.32,30081,Fiction,Thriller,Action
2836,71865,John Marsden,"Tomorrow, When the War Began (Tomorrow, #1)",4.05,36501,Young Adult,Fiction,Science Fiction
2837,6514074,Robert M. Edsel,"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History",3.75,30583,History,Nonfiction,Art
2838,18140047,Ava Dellaira,Love Letters to the Dead,3.82,38701,Young Adult,Contemporary,Fiction
2839,2535743,Helen Bryan,War Brides,3.75,16565,Historical,Historical Fiction,Fiction
2840,27071490,Yaa Gyasi,Homegoing,4.41,41524,Historical,Historical Fiction,Fiction
2841,7237456,Mary Roach,Packing for Mars: The Curious Science of Life in the Void,3.93,35724,Nonfiction,Science,Space
2842,3410425,David Baldacci,"Divine Justice (Camel Club, #4)",4.17,35071,Fiction,Thriller,Mystery
2843,3918010,Mark Millar,"Kick-Ass (Kick-Ass, #1)",4.04,30688,Sequential Art,Comics,Sequential Art
2844,408615,Immaculée Ilibagiza,Left to Tell: Discovering God Amidst the Rwandan Holocaust,4.43,30270,Nonfiction,Autobiography,Memoir
2845,6686101,Michael  Grant,"Plague (Gone, #4)",4.18,38819,Fiction,Classics,Philosophy
2846,5344,Charles Dickens,Hard Times,3.5,34675,Nonfiction,Autobiography,Memoir
2847,16033842,Joël Dicker,La Vérité sur l'affaire Harry Quebert,3.94,14610,Fiction,Thriller,Mystery
2848,3722183,Kate Atkinson,A God in Ruins,3.92,26604,Fiction,Historical,Historical Fiction
2849,6681454,Harlan Coben,Caught,3.98,34168,Mystery,Thriller,Fiction
2850,46202,Maria V. Snyder,"Magic Study (Study, #2)",4.06,48234,Fantasy,Young Adult,Fantasy
2851,667985,CLAMP,"Chobits, Vol. 1",4.05,34149,Sequential Art,Manga,Sequential Art
2852,57891,Koushun Takami,Battle Royale,4.24,35641,Fiction,Horror,Science Fiction
2853,5126859,Sarah Addison Allen,The Girl Who Chased the Moon,3.97,41049,Fiction,Magical Realism,Fantasy
2854,107301,Nevil Shute,A Town Like Alice,4.12,36007,Fiction,Historical,Historical Fiction
2855,18667945,Sophia Amoruso,#GIRLBOSS,3.71,40090,Nonfiction,Busin,Autobiography
2856,2485785,Diane Chamberlain,The Secret Life of CeeCee Wilkes,4.09,32490,Fiction,Mystery,Womens Fiction
2857,188230,Elizabeth Peters,Crocodile on the Sandbank (Amelia Peabody #1),4.02,44395,Mystery,Historical,Historical Fiction
2858,6070950,Nora Roberts,"Bed of Roses (Bride Quartet, #2)",4.11,45089,Romance,Romance,Contemporary Romance
2859,19670,Tom Clancy,"Debt of Honor (Jack Ryan Universe, #8)",4.03,34952,Fiction,Thriller,War
2860,17343,C.S. Lewis,Till We Have Faces,4.19,36758,Fiction,Fantasy,Classics
2861,224500,Anthony Horowitz,"Point Blank (Alex Rider, #2)",4.1,39296,Young Adult,Fiction,Adventure
2862,15676,Dean Koontz,Strangers,3.98,34661,Classics,Fiction,Philosophy
2863,93794,Daniel Silva,"The Kill Artist (Gabriel Allon, #1)",4,31579,Fiction,Thriller,Mystery
2864,490867,Mo Willems,"Knuffle Bunny: A Cautionary Tale (Knuffle Bunny, #1)",4.26,37886,Childrens,Picture Books,Childrens
2865,47558,Edward Gorey,"The Gashlycrumb Tinies (The Vinegar Works, #1)",4.23,37054,Humor,Fiction,Art
2866,13147230,Terry Pratchett,"The Long Earth (The Long Earth, #1)",3.74,32313,Science Fiction,Fantasy,Fiction
2867,1319,Steven Pressfield,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,4.07,31399,Nonfiction,Language,Writing
2868,13223520,Abbi Glines,"Existence (Existence Trilogy, #1)",3.95,51368,Fantasy,Paranormal,Young Adult
2869,11438,Raymond Carver,What We Talk About When We Talk About Love,4.22,29807,Short Stories,Fiction,Classics
2870,104379,Sarah Dessen,That Summer,3.49,43723,Fiction,Womens Fiction,Chick Lit
2871,10790290,Michael J. Sullivan,"Theft of Swords (The Riyria Revelations, #1-2)",4.21,33076,Fantasy,Fiction,Fantasy
2872,17286747,Diane Chamberlain,"Necessary Lies (Necessary Lies, #1)",4.21,32761,Historical,Historical Fiction,Fiction
2873,218467,Larry Niven,Lucifer's Hammer,3.98,33228,Science Fiction,Fiction,Apocalyptic
2874,114144,Nora Roberts,Montana Sky,4.07,36576,Romance,Romance,Contemporary Romance
2875,31548,W. Somerset Maugham,Of Human Bondage,4.11,33028,Classics,Fiction,Literature
2876,18879761,Gayle Forman,I Was Here,3.78,38196,Young Adult,Contemporary,Romance
2877,99110,A.A. Milne,"The Complete Tales and Poems of Winnie-the-Pooh (Winnie-the-Pooh, #1-4)",4.49,37312,Classics,Childrens,Fiction
2878,32527,Lisa Gardner,"Alone (Detective D.D. Warren, #1)",3.97,36437,Fiction,Historical,Historical Fiction
2879,153542,Virginia Lee Burton,Mike Mulligan and His Steam Shovel,4.2,42632,Childrens,Picture Books,Childrens
2881,116296,Terry Pratchett,"Making Money (Discworld, #36; Moist Von Lipwig, #2)",4.23,39419,Fantasy,Fiction,Humor
2882,7074000,Nora Roberts,"Happy Ever After (Bride Quartet, #4)",4.17,40323,Romance,New Adult,Young Adult
2883,10908,Jodi Picoult,Harvesting the Heart,3.59,35064,Fiction,Contemporary,Womens Fiction
2884,16150830,Alexandra Bracken,"Never Fade (The Darkest Minds, #2)",4.33,46332,Science Fiction,Dystopia,Young Adult
2885,3257136,Vicki Myron,Dewey: The Small-Town Library Cat Who Touched the World,3.85,40356,Nonfiction,Animals,Autobiography
2886,16248113,Soman Chainani,"The School for Good and Evil (The School for Good and Evil, #1)",4,35890,Fantasy,Childrens,Middle Grade
2887,30259,Kim Harrison,"For a Few Demons More (The Hollows, #5)",4.33,44879,Fantasy,Urban Fantasy,Fantasy
2888,20821043,Tana French,"The Secret Place (Dublin Murder Squad, #5)",3.83,30834,Mystery,Fiction,Mystery
2890,227729,Jeffery Deaver,"The Coffin Dancer (Lincoln Rhyme, #2)",4.16,34121,Mystery,Thriller,Mystery
2891,6545536,Gordon Korman,"The Emperor's Code (The 39 Clues, #8)",4.04,36068,Mystery,Adventure,Childrens
2892,808853,Margret Rey,The Complete Adventures of Curious George,4.23,39453,Childrens,Childrens,Picture Books
